Time,Segment 1 Max,Segment 1 Min,Segment 1 Mean,Segment 2 Max,Segment 2 Min,Segment 2 Mean,Segment 3 Max,Segment 3 Min,Segment 3 Mean,Segment 4 Max,Segment 4 Min,Segment 4 Mean,Segment Unique Max,Segment Unique Min,Segment Unique Mean,Inverter Enabled,Inverter Torque Request,OCV Estimate,Power Limit,Power Limit Feedback P,Power Limit Feedback I,Power Limit Feedback D,Power Limit Feedback Torque,PRNDL State,Ready To Drive Buzzer,Brake Light,Enable Drag Reduction,Pump Output,Radiator Output,Battery Fans Output,Vehicle Displacement X,Vehicle Displacement Y,Vehicle Displacement Z,Vehicle Velocity X,Vehicle Velocity Y,Vehicle Velocity Z,Vehicle Acceleration X,Vehicle Acceleration Y,Vehicle Acceleration Z,HV Battery,LV Battery,Dash Speed,APPS Telemetry,BSE Telemetry,Steering Wheel Telemetry,APPS Fault,BSE Fault,STOMPP Fault,Steering Fault,Voltage,Current,State of Charge,Pack Voltage Mean,Pack Voltage Minimum,Pack Voltage Maximum,Pack Voltage Range,Pack Temp Mean,Pack Temp Minimum,Pack Temp Maximum,Pack Temp Range,IMD,AMS,Contactor Status,Cell Voltage Mean,Cell Voltage Max,Cell Voltage Min,Cell Temps Mean,Cell Temps Max,Cell Temps Min,Volumetric Flow Rate,Water Temp Inverter,Water Temp Motor,Water Temp Radiator,Radiator Fan RPM Percentage,LV Voltage,LV State of Charge,LV Current,Voltage Input into DC,Current Input into DC,RPM,Feedback Speed,Average Module Temp,Inverter Coolant Temp,Inverter Hot Spot Temp,Motor Temp,Motor Angle,Delta Resolver,Phase A Current,Phase B Current,Phase C Current,ID Feedback,IQ Feedback,BC Voltage,AB Voltage,Output Voltage,ID Command,IQ Command,Inverter Frequency,Actual Torque,Torque Command,Fault Vector,State Vector,BMS Limiting Regen Torque,Motor Temp Derate Limiting,Motor Hot Spot Limiting,BMS Active,BMS Limiting Motor Torque,Max Speed Limiting,Inverter Hot Spot Limiting,Low Speed Limiting,Coolant Derating Limiting,Stall Burst Limiting,APPS 1 Voltage,APPS 2 Voltage,BSE 1 Voltage,BSE 2 Voltage,Steer Voltage,Suspension 1 Voltage,Suspension 2 Voltage,Front Left Wheel Speed,Front Right Wheel Speed,Back Left Wheel Speed,Back Right Wheel Speed,Front Left Wheel Magnetic Field,VCU Acceleration X,VCU Acceleration Y,VCU Acceleration Z,HVC Acceleration X,HVC Acceleration Y,HVC Acceleration Z,PDU Acceleration X,PDU Acceleration Y,PDU Acceleration Z,Front Left Acceleration X,Front Left Acceleration Y,Front Left Acceleration Z,Front Right Acceleration X,Front Right Acceleration Y,Front Right Acceleration Z,Back Left Acceleration X,Back Left Acceleration Y,Back Left Acceleration Z,Back Right Acceleration X,Back Right Acceleration Y,Back Right Acceleration Z,VCU Gyro X,VCU Gyro Y,VCU Gyro Z,HVC Gyro X,HVC Gyro Y,HVC Gyro Z,PDU Gyro X,PDU Gyro Y,PDU Gyro Z,GPS Latitude,GPS Longitude,GPS Speed,GPS Heading,GPS Hour,GPS Minute,GPS Seconds,GPS Year,GPS Month,GPS Day,GPS Milliseconds
7.632107,29.200001,25.700001,27.529999,28.700001,26.400000,27.522223,28.600000,26.600000,27.490002,30.000000,26.500000,27.870001,30.900000,29.000000,29.610001,0,0.000000,0.405554,81.110802,0.811108,0.000000,-0.000000,0.811108,0,0,0.000500,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000833,0.000000,0.000000,0.000000,0.010958,-2147483648,1077114274,0,0,0.000000,520.729980,1.380000,73.089996,4.068223,3.894900,4.127800,0.232900,1686.449219,0.000000,30.000000,0,1077805056,0,18434989490176.003906,4.068223,4.127800,3.894900,28.014288,30.900000,25.700001,0.000000,-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.400000,0.000000,0.000000,0.000000,23.133333,13.900001,13.900001,-56.700001,94.200005,-94.000000,-0.200000,-0.300000,-0.400000,-0.300000,-0.500000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,         0,90089584734046724,0,0,0,0,0,0,0,0,0,0,0.711060,0.344326,0.516439,0.479579,1.388281,0.559240,0.391760,0.000000,0.000000,0.000000,0.000000,1.117500,2.398427,-0.129257,9.584135,0.000000,0.000000,0.000000,-0.450000,-0.080000,10.050000,-10.460000,-0.770000,0.880000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.014661,-0.029322,-0.014661,0.000000,0.000000,0.000000,0.030000,-0.030000,-0.010000,30.385872,-97.726468,1.210000,220.259995,         3,        20,        15,        26,         4,         9,       700
7.640846,29.200001,25.700001,27.529999,28.700001,26.400000,27.522223,28.600000,26.600000,27.490002,30.000000,26.500000,27.870001,30.900000,29.000000,29.610001,0,0.000000,0.405506,81.101189,0.811012,0.000000,-0.000000,0.811012,0,0,0.000500,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000667,0.000000,0.000000,0.000000,0.010775,0,1077112585,0,0,0.000000,520.729980,1.380000,73.089996,4.068223,3.894900,4.127800,0.232900,1686.449219,0.000000,30.000000,0,1077805056,0,18434989490176.003906,4.068223,4.127800,3.894900,28.014288,30.900000,25.700001,0.000000,-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.400000,0.000000,0.000000,0.000000,23.133333,13.900001,13.900001,-56.700001,94.200005,-94.000000,-0.200000,-0.300000,-0.400000,-0.300000,-0.500000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,         0,90089584734046724,0,0,0,0,0,0,0,0,0,0,0.705168,0.355454,0.512612,0.467192,1.387979,0.564981,0.391710,0.000000,0.000000,0.000000,0.000000,1.062500,2.403215,-0.134044,9.588923,0.000000,0.000000,0.000000,-0.440000,-0.090000,10.040000,-10.460000,-0.770000,0.880000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019548,-0.034208,-0.019548,0.000000,0.000000,0.000000,0.040000,-0.040000,-0.010000,30.385872,-97.726468,1.210000,220.259995,         3,        20,        15,        26,         4,         9,       700
7.649160,29.200001,25.700001,27.529999,28.700001,26.400000,27.522223,28.600000,26.600000,27.490002,30.100000,26.500000,27.880001,30.900000,29.000000,29.610001,0,0.000000,0.405460,81.092049,0.810920,0.000000,-0.000000,0.810920,0,0,0.000500,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000667,0.000000,0.000000,0.000000,0.010669,-2147483648,1077082173,0,0,0.000000,520.729980,1.380000,73.089996,4.068223,3.894900,4.127800,0.232900,1686.450439,0.000000,30.000000,0,1077805056,0,18434989490176.003906,4.068223,4.127800,3.894900,28.016327,30.900000,25.700001,0.000000,-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.400000,0.000000,0.000000,0.000000,23.133333,13.900001,13.900001,-56.700001,94.200005,-94.000000,-0.300000,0.000000,0.200000,-0.300000,-0.100000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,         0,90089584734046724,0,0,0,0,0,0,0,0,0,0,0.709247,0.350016,0.519158,0.464976,1.382541,0.563268,0.395839,0.000000,0.000000,0.000000,0.000000,1.085000,2.417577,-0.134044,9.555411,0.000000,0.000000,0.000000,-0.420000,-0.090000,10.050000,-10.440000,-0.760000,0.870000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.014661,-0.034208,-0.014661,0.000000,0.000000,0.000000,0.030000,-0.030000,-0.010000,30.385872,-97.726468,1.210000,220.259995,         3,        20,        15,        26,         4,         9,       700
7.657905,29.200001,25.700001,27.529999,28.700001,26.400000,27.522223,28.600000,26.600000,27.490002,30.100000,26.500000,27.880001,30.900000,29.000000,29.610001,0,0.000000,0.405413,81.082558,0.810826,0.000000,-0.000000,0.810826,0,0,0.000500,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000667,0.000000,0.000000,0.000000,0.010674,0,1077115682,0,0,0.000000,520.729980,1.380000,73.089996,4.068221,3.894900,4.127800,0.232900,1686.450439,0.000000,30.000000,0,1077805056,0,18434989490176.003906,4.068221,4.127800,3.894900,28.016327,30.900000,25.700001,0.000000,-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.400000,0.000000,0.000000,0.000000,23.133333,13.900001,13.900001,-56.700001,94.200005,-94.000000,0.800000,0.300000,0.200000,0.900000,0.800000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,         0,90089584734046724,0,0,0,0,0,0,0,0,0,0,0.708089,0.351325,0.521927,0.458480,1.388533,0.571225,0.389544,0.000000,0.000000,0.000000,0.000000,1.082500,2.412789,-0.129257,9.564986,0.000000,0.000000,0.000000,-0.430000,-0.090000,10.050000,-10.469999,-0.760000,0.870000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019548,-0.039095,-0.019548,0.000000,0.000000,0.000000,0.030000,-0.030000,-0.010000,30.385872,-97.726468,1.210000,220.259995,         3,        20,        15,        26,         4,         9,       700
7.666548,29.200001,25.700001,27.529999,28.700001,26.400000,27.522223,28.600000,26.600000,27.490002,30.100000,26.500000,27.880001,30.900000,29.000000,29.610001,0,0.000000,0.405367,81.073311,0.810733,0.000000,-0.000000,0.810733,0,0,0.000500,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000667,0.000000,0.000000,0.000000,0.010701,-2147483648,1077101039,0,0,0.000000,520.729980,1.380000,73.089996,4.068221,3.894900,4.127800,0.232900,1686.450439,0.000000,30.000000,0,1077805056,0,18434989490176.003906,4.068221,4.127800,3.894900,28.016327,30.900000,25.700001,0.000000,-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.400000,0.000000,0.000000,0.000000,23.133333,13.900001,13.900001,-56.700001,94.200005,-94.000000,0.800000,0.300000,0.200000,0.900000,0.800000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,         0,90089584734046724,0,0,0,0,0,0,0,0,0,0,0.705722,0.346844,0.510497,0.467695,1.385914,0.554003,0.392314,0.000000,0.000000,0.000000,0.000000,1.140000,2.408002,-0.138831,9.564986,0.000000,0.000000,0.000000,-0.420000,-0.080000,10.030000,-10.460000,-0.780000,0.850000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019548,-0.034208,-0.014661,0.000000,0.000000,0.000000,0.040000,-0.040000,-0.010000,30.385872,-97.726468,1.210000,220.259995,         3,        20,        15,        26,         4,         9,       700
7.675323,29.200001,25.700001,27.529999,28.700001,26.400000,27.522223,28.600000,26.600000,27.490002,30.100000,26.500000,27.880001,30.900000,29.000000,29.610001,0,0.000000,0.405320,81.063927,0.810639,0.000000,-0.000000,0.810639,0,0,0.000500,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000667,0.000000,0.000000,0.000000,0.010778,-2147483648,1077093155,0,0,0.000000,520.729980,1.380000,73.089996,4.068221,3.894900,4.127800,0.232900,1686.450439,0.000000,30.000000,0,1077805056,0,18434989490176.003906,4.068221,4.127800,3.894900,28.016327,30.900000,25.700001,0.000000,-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.400000,0.000000,0.000000,0.000000,23.133333,13.900001,13.900001,-56.700001,92.200005,-94.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,         0,90089584734046724,0,0,0,0,0,0,0,0,0,0,0.708995,0.349261,0.524898,0.472328,1.384504,0.552795,0.380783,0.000000,0.000000,0.000000,0.000000,1.122500,2.412789,-0.138831,9.555411,0.000000,0.000000,0.000000,-0.440000,-0.100000,10.050000,-10.450000,-0.770000,0.880000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019548,-0.039095,-0.014661,0.000000,0.000000,0.000000,0.030000,-0.040000,-0.010000,30.385872,-97.726468,1.210000,220.259995,         3,        20,        15,        26,         4,         9,       700
7.684468,29.200001,25.700001,27.529999,28.700001,26.400000,27.522223,28.600000,26.600000,27.490002,30.100000,26.500000,27.880001,30.900000,29.000000,29.610001,0,0.000000,0.405271,81.054268,0.810543,0.000000,-0.000000,0.810543,0,0,0.000500,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000667,0.000000,0.000000,0.000000,0.010805,-2147483648,1077072881,0,0,0.000000,520.729980,1.380000,73.089996,4.068221,3.894900,4.127800,0.232900,1686.450439,0.000000,30.000000,0,1077805056,0,18434989490176.003906,4.068221,4.127800,3.894900,28.016327,30.900000,25.700001,0.000000,-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.400000,0.000000,0.000000,0.000000,23.133333,13.900001,13.900001,-56.700001,94.200005,-93.900002,-0.300000,0.000000,0.200000,-0.300000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,         0,90089584734046724,0,0,0,0,0,0,0,0,0,0,0.715088,0.350872,0.509943,0.466839,1.380879,0.569512,0.374287,0.000000,0.000000,0.000000,0.000000,1.115000,2.403215,-0.129257,9.560199,0.000000,0.000000,0.000000,-0.430000,-0.090000,10.050000,-10.460000,-0.770000,0.860000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019548,-0.029322,-0.019548,0.000000,0.000000,0.000000,0.030000,-0.040000,-0.010000,30.385870,-97.726468,1.140000,221.339996,         3,        20,        15,        26,         4,         9,       800
7.693059,29.200001,25.700001,27.529999,28.700001,26.400000,27.522223,28.600000,26.600000,27.500004,30.100000,26.500000,27.880001,30.900000,29.000000,29.610001,0,0.000000,0.405226,81.045143,0.810451,0.000000,-0.000000,0.810451,0,0,0.000500,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000667,0.000000,0.000000,0.000000,0.010800,-2147483648,1077085552,0,0,0.000000,520.729980,1.380000,73.089996,4.068221,3.894900,4.127800,0.232900,1686.451660,0.000000,30.000000,0,1077805056,0,18434989490176.003906,4.068221,4.127800,3.894900,28.018368,30.900000,25.700001,0.000000,-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,23.133333,13.900001,13.900001,-56.700001,94.099998,-93.900002,-0.300000,0.300000,0.200000,-0.300000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,         0,90089584734046724,0,0,0,0,0,0,0,0,0,0,0.705017,0.347700,0.513165,0.468048,1.383145,0.582655,0.394429,0.000000,0.000000,0.000000,0.000000,1.115000,2.408002,-0.138831,9.555411,0.000000,0.000000,0.000000,-0.430000,-0.080000,10.050000,-10.460000,-0.760000,0.880000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.024435,-0.034208,-0.014661,0.000000,0.000000,0.000000,0.030000,-0.030000,-0.010000,30.385870,-97.726468,1.140000,221.339996,         3,        20,        15,        26,         4,         9,       800
7.701711,29.200001,25.700001,27.529999,28.700001,26.400000,27.522223,28.600000,26.600000,27.500004,30.100000,26.500000,27.880001,30.900000,29.000000,29.610001,0,0.000000,0.404327,80.865341,0.808653,0.000000,-0.000000,0.808653,0,0,0.000500,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.010816,-2147483648,1077081609,0,0,0.000000,520.729980,1.130000,73.099998,4.068221,3.894900,4.127800,0.232900,1686.454102,0.000000,30.000000,0,1077805056,0,18434989490176.003906,4.068221,4.127800,3.894900,28.018368,30.900000,25.700001,0.000000,-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,23.133333,14.100000,14.100000,-56.700001,94.099998,-93.900002,-0.300000,0.300000,0.200000,-0.300000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,         0,90089584734046724,0,0,0,0,0,0,0,0,0,0,0.715038,0.347851,0.515180,0.475651,1.382440,0.577620,0.380531,0.000000,0.000000,0.000000,0.000000,1.130000,2.398427,-0.129257,9.579348,0.000000,0.000000,0.000000,-0.430000,-0.100000,10.050000,-10.460000,-0.740000,0.880000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019548,-0.029322,-0.019548,0.000000,0.000000,0.000000,0.030000,-0.030000,-0.010000,30.385870,-97.726468,1.140000,221.339996,         3,        20,        15,        26,         4,         9,       800
7.709860,29.200001,25.700001,27.529999,28.700001,26.400000,27.522223,28.600000,26.600000,27.500004,30.100000,26.500000,27.880001,30.900000,29.000000,29.610001,0,0.000000,0.403739,80.747803,0.807478,0.000000,-0.000000,0.807478,0,0,0.000500,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000667,0.000000,0.000000,0.000000,0.010856,0,1077075697,0,0,0.000000,520.729980,1.130000,73.099998,4.068220,3.894900,4.127800,0.232900,1686.454102,0.000000,30.000000,0,1077805056,0,18434989490176.003906,4.068220,4.127800,3.894900,28.018368,30.900000,25.700001,0.000000,-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.400000,0.000000,0.000000,0.000000,23.133333,14.100000,14.100000,-56.700001,94.099998,-93.900002,-0.300000,0.300000,0.200000,-0.300000,0.200000,0.200000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,         0,90089584734046724,0,0,0,0,0,0,0,0,0,0,0.710355,0.356864,0.519812,0.472277,1.381382,0.576059,0.382142,0.000000,0.000000,0.000000,0.000000,1.097500,2.412789,-0.129257,9.584135,0.000000,0.000000,0.000000,-0.440000,-0.080000,10.050000,-10.460000,-0.750000,0.900000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019548,-0.034208,-0.014661,0.000000,0.000000,0.000000,0.020000,-0.030000,-0.010000,30.385870,-97.726468,1.140000,221.339996,         3,        20,        15,        26,         4,         9,       800
7.718815,29.200001,25.700001,27.529999,28.700001,26.400000,27.522223,28.600000,26.600000,27.500004,30.100000,26.500000,27.880001,30.900000,29.000000,29.610001,0,0.000000,0.403706,80.741272,0.807413,0.000000,-0.000000,0.807413,0,0,0.000500,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000667,0.000000,0.000000,0.000000,0.010826,0,1077096252,0,0,0.000000,520.729980,1.130000,73.099998,4.068220,3.894900,4.127800,0.232900,1686.454102,0.000000,30.000000,0,1077805056,0,18434989490176.003906,4.068220,4.127800,3.894900,28.018368,30.900000,25.700001,0.000000,-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.400000,0.000000,0.000000,0.000000,23.133333,14.100000,14.100000,-56.700001,94.200005,-94.000000,-0.300000,0.000000,0.200000,-0.300000,-0.200000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,         0,90089584734046724,0,0,0,0,0,0,0,0,0,0,0.714736,0.345333,0.513820,0.471572,1.385058,0.564124,0.382042,0.000000,0.000000,0.000000,0.000000,1.092500,2.393640,-0.129257,9.574560,0.000000,0.000000,0.000000,-0.440000,-0.070000,10.040000,-10.460000,-0.750000,0.900000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019548,-0.034208,-0.014661,0.000000,0.000000,0.000000,0.030000,-0.020000,-0.010000,30.385870,-97.726468,1.140000,221.339996,         3,        20,        15,        26,         4,         9,       800
7.727544,29.200001,25.700001,27.529999,28.700001,26.400000,27.522223,28.600000,26.600000,27.500004,30.100000,26.500000,27.880001,30.900000,29.000000,29.610001,0,0.000000,0.403674,80.734848,0.807348,0.000000,-0.000000,0.807348,0,0,0.000500,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000667,0.000000,0.000000,0.000000,0.010618,-2147483648,1077155386,0,0,0.000000,520.729980,1.130000,73.099998,4.068220,3.894900,4.127800,0.232900,1686.454102,0.000000,30.000000,0,1077805056,0,18434989490176.003906,4.068220,4.127800,3.894900,28.018368,30.900000,25.700001,0.000000,-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.400000,0.000000,0.000000,0.000000,23.133333,14.100000,14.100000,-56.700001,94.200005,-94.000000,-0.300000,0.000000,0.200000,-0.300000,-0.200000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,         0,90089584734046724,0,0,0,0,0,0,0,0,0,0,0.703507,0.340096,0.518100,0.470414,1.395633,0.577821,0.387782,0.000000,0.000000,0.000000,0.000000,1.110000,2.384066,-0.124469,9.579348,0.000000,0.000000,0.000000,-0.450000,-0.090000,10.040000,-10.460000,-0.750000,0.840000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019548,-0.039095,-0.014661,0.000000,0.000000,0.000000,0.030000,-0.030000,-0.010000,30.385870,-97.726468,1.140000,221.339996,         3,        20,        15,        26,         4,         9,       800
7.736254,29.200001,25.700001,27.529999,28.700001,26.400000,27.522223,28.600000,26.600000,27.500004,30.100000,26.500000,27.880001,30.900000,29.000000,29.610001,0,0.000000,0.403642,80.728485,0.807285,0.000000,-0.000000,0.807285,0,0,0.000500,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000667,0.000000,0.000000,0.000000,0.010658,0,1077100476,0,0,0.000000,520.729980,1.130000,73.099998,4.068220,3.894900,4.127800,0.232900,1686.454102,0.000000,30.000000,0,1077805056,0,18434989490176.003906,4.068220,4.127800,3.894900,28.018368,30.900000,25.700001,0.000000,-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.400000,0.000000,0.000000,0.000000,23.133333,14.100000,14.100000,-56.700001,94.200005,-94.000000,-0.300000,0.000000,0.200000,-0.300000,-0.200000,0.200000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,         0,90089584734046724,0,0,0,0,0,0,0,0,0,0,0.719217,0.356159,0.518956,0.478572,1.385814,0.579432,0.413161,0.000000,0.000000,0.000000,0.000000,1.115000,2.393640,-0.129257,9.569773,0.000000,0.000000,0.000000,-0.450000,-0.090000,10.040000,-10.450000,-0.760000,0.870000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019548,-0.029322,-0.019548,0.000000,0.000000,0.000000,0.030000,-0.030000,-0.010000,30.385870,-97.726468,1.140000,221.339996,         3,        20,        15,        26,         4,         9,       800
7.745030,29.200001,25.700001,27.529999,28.700001,26.400000,27.522223,28.600000,26.600000,27.500004,30.100000,26.500000,27.880001,30.900000,29.000000,29.610001,0,0.000000,0.403611,80.722130,0.807221,0.000000,-0.000000,0.807221,0,0,0.000500,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000667,0.000000,0.000000,0.000000,0.010631,-2147483648,1077102166,0,0,0.000000,520.729980,1.130000,73.099998,4.068220,3.894900,4.127800,0.232900,1686.454102,0.000000,30.000000,0,1077805056,0,18434989490176.003906,4.068220,4.127800,3.894900,28.018368,30.900000,25.700001,0.000000,-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.400000,0.000000,0.000000,0.000000,23.133333,14.100000,14.100000,-56.700001,94.099998,-94.000000,0.000000,0.300000,0.300000,0.000000,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,         0,90089584734046724,0,0,0,0,0,0,0,0,0,0,0.709599,0.346340,0.519661,0.468199,1.386116,0.575807,0.390954,0.000000,0.000000,0.000000,0.000000,1.110000,2.393640,-0.138831,9.564986,0.000000,0.000000,0.000000,-0.450000,-0.080000,10.030000,-10.460000,-0.750000,0.870000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019548,-0.034208,-0.014661,0.000000,0.000000,0.000000,0.040000,-0.040000,-0.010000,30.385870,-97.726468,1.140000,221.339996,         3,        20,        15,        26,         4,         9,       800
7.753714,29.200001,25.700001,27.529999,28.700001,26.400000,27.522223,28.600000,26.600000,27.500004,30.100000,26.500000,27.880001,30.900000,29.000000,29.610001,0,0.000000,0.403580,80.715904,0.807159,0.000000,-0.000000,0.807159,0,0,0.000500,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000667,0.000000,0.000000,0.000000,0.010793,0,1077075978,0,0,0.000000,520.729980,1.130000,73.099998,4.068220,3.894900,4.127800,0.232900,1686.454102,0.000000,30.000000,0,1077805056,0,18434989490176.003906,4.068220,4.127800,3.894900,28.018368,30.900000,25.700001,0.000000,-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.400000,0.000000,0.000000,0.000000,23.133333,14.100000,14.100000,-56.700001,94.200005,-94.000000,0.000000,0.700000,0.600000,0.000000,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,         0,90089584734046724,0,0,0,0,0,0,0,0,0,0,0.706729,0.341506,0.523891,0.463465,1.381433,0.565081,0.379977,0.000000,0.000000,0.000000,0.000000,1.117500,2.388853,-0.114895,9.574560,0.000000,0.000000,0.000000,-0.440000,-0.090000,10.030000,-10.450000,-0.750000,0.860000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.024435,-0.034208,-0.019548,0.000000,0.000000,0.000000,0.030000,-0.040000,-0.010000,30.385870,-97.726468,1.140000,221.339996,         3,        20,        15,        26,         4,         9,       800
